calories,carb,fat,name,protein,sugar,type
308,27.2,14.5,Brie cheese on bread,17.2,4.2,Main dishes
119,20.9,3.4,Spiced & Roasted Sweet Potatoes,1.9,4.1,Main dishes
84,20.6,0.0,Danish Red Cabbage,0.4,19.5,Main dishes
87,15.7,1.6,Sweet & Sour Chickpeas,3.1,6.5,Main dishes
73,8.9,2.2,Strawberry and Almond Butter Fruit Smoothie,5.6,3.7,Main dishes
35,7.6,0.3,Steamed Vegetables,1.7,3.2,Main dishes
67,13.8,1.2,Pumpkin Smoothie,1.0,5.5,Main dishes
57,11.1,0.6,French Vanilla Cappuccino,2.2,9.6,Main dishes
442,43.9,26.9,Pineapple Coconut Protein Balls,9.3,29.7,Main dishes
430,39.1,19.7,Chocolate Chip Cookie Dough Protein Balls,29.7,17.2,Main dishes
80,13.2,1.5,Indian Rice Pudding,3.6,10.9,Main dishes
240,39.2,6.4,Mediterranean Pasta,7.6,5.5,Main dishes
28,3.9,1.3,Quick Spiralized Zucchini and Grape Tomatoes,1.1,2.5,Main dishes
105,16.1,3.9,Cherry Banana Protein Smoothie,3.0,9.5,Main dishes
56,7.7,0.2,Nonfat yogurt,5.7,7.7,Main dishes
436,52.9,23.6,Walnut Brownies,5.5,39.4,Main dishes
154,5.6,10.9,Turkey and Avocado Egg Wrap,9.3,1.7,Main dishes
60,2.9,0.8,Cottage Cheese with Cucumbers Basil & Cilantro,10.0,2.5,Main dishes
200,25.0,10.4,Cafe Au Lait Puddings,2.5,19.3,Main dishes
386,75.5,10.7,Deep Dark Chocolate Cookies,3.2,69.4,Main dishes
77,8.9,3.5,Red Bell Pepper and Hummus,3.3,2.8,Main dishes
84,12.7,3.0,Easy Eggplant,2.3,3.8,Main dishes
75,2.1,3.7,Spinach Lemon and Shrimp Salad,8.8,0.2,Main dishes
89,5.3,6.0,Broccoli with Cheddar Cheese,5.2,1.2,Main dishes
125,5.9,6.3,Peanut butter yogurt,11.4,4.2,Main dishes
438,59.4,20.7,Chocolate Cookies with Soft Chocolate Centers,6.2,1.5,Main dishes
691,13.9,72.0,Pecans,9.2,4.0,Main dishes
479,43.2,31.7,Chocolate Pecan Fudge,7.6,35.0,Main dishes
151,7.9,13.4,Bachelor Brussel Sprouts,2.9,1.9,Main dishes
51,4.7,3.2,Fried Broccoli,2.7,1.3,Main dishes
55,3.7,4.1,Roasted asparagus,2.1,1.8,Main dishes
89,11.4,3.8,Carrots with hummus,3.6,2.9,Main dishes
80,6.4,5.8,Broccoli Soup,2.3,1.6,Main dishes
125,27.3,0.2,White Rice,2.4,0.0,Main dishes
94,8.8,6.2,Saut ed Brussel Sprouts with Onion and Garlic,2.9,2.4,Main dishes
60,7.0,3.6,Sweet and Sour Celery,0.6,5.5,Main dishes
107,8.8,7.9,Sauteed Dandelion Greens,2.5,0.7,Main dishes
63,4.1,4.8,Pea and Lettuce Puree with Tarragon,1.7,0.8,Main dishes
94,8.6,5.3,Yogurt with Mango & Avocado,4.8,5.3,Main dishes
66,7.3,2.7,Smoked Almond Cottage Cheese Endive Bites,3.9,0.6,Main dishes
89,22.9,0.3,Spicy Plantain Salad,1.1,10.8,Main dishes
113,17.5,4.2,Apple Orange Almond Spread,3.2,9.2,Main dishes
96,8.3,6.7,Olive Hummus with Carrots,2.3,1.5,Main dishes
90,13.4,2.0,Garlic Roasted Peas,5.1,4.9,Main dishes
55,3.8,2.7,Tofu Ricotta and Celery,4.2,1.6,Main dishes
125,12.5,4.9,Vegan Cottage Cheeze,8.2,2.1,Main dishes
255,18.9,19.3,Sesame Sweet Potato Noodles,3.8,6.7,Main dishes
84,13.9,1.4,Chickpea Snack Sandwich,4.3,1.9,Main dishes
300,41.2,11.0,Easy Breadsticks,9.2,1.7,Main dishes
41,7.3,1.1,Vegan Tomato Tumeric Cabbage Stew,1.7,3.3,Main dishes
410,19.8,36.6,Basil Jalapeno Corn Fritter,2.7,2.5,Main dishes
93,11.9,3.9,Braised Potato Salad with White Beans,3.1,0.7,Main dishes
46,4.4,2.6,Garlic Spinach,2.9,0.4,Main dishes
94,9.8,5.9,Vegan Green Bean Casserole,1.3,0.9,Main dishes
119,12.8,7.0,Paleo Bacon Wrapped Pears,2.5,8.2,Main dishes
430,69.5,13.3,Sesame Popcorn,12.4,0.8,Main dishes
116,14.9,4.3,Toast with Tomato Onion & Hummus,5.6,2.0,Main dishes
184,7.9,9.3,Rice Cake with Salmon & Dill Spread,16.3,1.3,Main dishes
90,8.5,5.9,Roasted Brussels Sprouts,3.2,2.1,Main dishes
95,18.3,2.3,Noodle Salad with Mango and Gingered Cucumber,0.7,4.2,Main dishes
225,25.6,13.9,gredient No flour Vegan cookies,7.8,10.9,Main dishes
272,27.5,16.9,Chocolate Dipped Nut Butter Banana Bites,5.8,14.4,Main dishes
240,29.0,9.2,Tuna casserole,10.7,2.9,Main dishes
91,19.3,0.8,Soba Salad,3.5,1.6,Main dishes
181,21.9,8.4,Skillet Corn Bread,5.5,4.3,Main dishes
54,5.4,2.8,Keto Cauliflower Potato Salad,2.8,2.3,Main dishes
85,17.2,0.6,Armenian Rice Pilaf,2.1,0.5,Main dishes
99,18.7,1.8,Aloo Tikki,2.4,1.6,Main dishes
47,5.4,2.6,Portobello Mushroom Caps and Veggies,1.7,2.7,Main dishes
133,20.0,1.3,Cottage Cheese Honey Toast,10.8,13.3,Main dishes
149,6.7,9.5,Vanilla greek yogurt,7.8,3.4,Main dishes
71,6.5,4.2,Green Beans With Bacon and Mushrooms,3.0,3.4,Main dishes
106,5.9,7.1,Avocado Yogurt Snack,6.3,2.0,Main dishes
71,13.1,1.9,Skillet Potatoes with Olives and Lemon,1.6,1.0,Main dishes
51,4.1,3.6,Cauliflower Puree,1.7,1.7,Main dishes
323,32.2,15.5,Pimento Cheese Toasts,13.6,2.6,Main dishes
104,7.2,6.8,Mustard Crusted Tofu with Kale and Sweet Potato,5.5,1.6,Main dishes
165,31.4,2.6,Cumin Scented Herbed Rice,3.3,0.5,Main dishes
140,12.1,9.3,Broccoli with Toasted Garlic Crumbs,3.5,1.9,Main dishes
49,4.5,3.4,Dry Curried Green Beans,1.2,2.1,Main dishes
173,17.0,10.5,Roasted Blueberry Quinoa Parfaits with Coconut Granola,5.0,8.9,Main dishes
109,15.5,5.4,Charred Corn Salad with Basil and Tomatoes,2.5,3.8,Main dishes
78,3.3,7.1,Raw Zucchini Cucumber and Celery Soup,1.0,2.2,Main dishes
65,3.2,5.3,Wilted Watercress with Garlic,2.2,0.3,Main dishes
37,4.0,0.6,Salted Mint Lassi,4.6,1.1,Main dishes
442,64.6,19.8,Cinnamon Caramel Corn Chex Mix,6.7,41.5,Main dishes
64,12.2,0.5,Apple Pie Kefir Smoothie,3.4,4.7,Main dishes
50,12.8,0.2,Healthy Fruit Salad,0.6,10.5,Main dishes
119,21.6,3.3,Oven Baked Sweet Potato Fries,1.5,6.7,Main dishes
304,7.6,29.9,Peanut Butter Mouse,6.1,2.7,Main dishes
266,22.1,15.6,Roasted Feta with Olives and Red Peppers,9.5,2.2,Main dishes
89,13.2,1.6,Chocolate Black Bean Smoothie,7.2,3.7,Main dishes
142,25.4,4.9,Maple Baked Apples,1.5,20.7,Main dishes
182,21.4,8.1,Caramelized Banana with Rum Sauce,2.6,10.6,Main dishes
268,32.9,11.2,Tsatsiki,9.0,3.5,Main dishes
57,3.9,4.2,Spinach Recipe,2.8,0.4,Main dishes
85,21.8,0.2,Cantaloupe Salad with Lime Mint and Ginger,1.0,18.7,Main dishes
123,15.3,6.3,Salt and Vinegar Potato Salad,1.7,1.1,Main dishes
73,3.0,3.8,Veggie Egg Salad,6.7,1.7,Main dishes
205,40.8,3.2,Low Fat Raspberry Corn Muffins,4.2,19.1,Main dishes
58,3.9,2.6,Lobster Stuffed Mushrooms,5.6,2.3,Main dishes
74,18.9,0.3,Honey Baked Nectarines,0.9,16.5,Main dishes
53,5.7,2.9,Brazilian Collard Greens,3.0,0.5,Main dishes
132,3.9,10.4,Celery and Sesame Tofu Salad,7.8,0.6,Main dishes
81,6.3,5.9,Steamed Broccoli,2.7,1.6,Main dishes
45,6.1,0.2,Yogurt & Pineapple,5.1,5.5,Main dishes
36,4.4,2.2,Israeli Salad,0.8,2.2,Main dishes
37,3.7,1.9,Feta Cucumber Boats,1.8,1.9,Main dishes
53,14.1,0.2,Warm Apple & Turmeric Drink,0.3,10.4,Main dishes
17,3.1,0.3,Zucchini Spears,1.2,2.5,Main dishes
68,5.5,4.2,Easy Parmesan Zucchini,2.8,2.4,Main dishes
134,8.2,8.2,Zucchini Patties,7.2,1.4,Main dishes
70,4.9,1.2,Yogurt & Banana chips,10.0,4.0,Main dishes
103,16.1,1.9,Cuban Green Soup,6.1,0.4,Main dishes
39,4.4,2.3,Fennel Soup,1.1,2.2,Main dishes
74,6.0,4.6,Minted Pea Soup,2.6,2.4,Main dishes
126,16.3,5.3,Bruschette with Chickpea Pure and Arugula,5.5,0.8,Main dishes
50,5.2,3.2,Braised Fennel,1.0,2.8,Main dishes
163,7.7,14.1,Bread and Tomato Soup,1.8,1.1,Main dishes
57,9.8,2.0,Rutabaga and Carrot Pure,1.0,5.7,Main dishes
105,13.2,5.3,Italian Green Beans and Potatoes,1.9,1.6,Main dishes
77,14.5,1.3,Buttermilk Mashed Potatoes with Caramelized Shallots,2.3,1.9,Main dishes
85,6.3,6.0,Grilled Scallions Vinaigrette,2.7,2.1,Main dishes
77,10.1,3.7,Stewed Potatoes and Green Beans with Tomatoes,1.5,1.4,Main dishes
54,6.1,3.3,Gazpacho Green Beans,1.5,3.0,Main dishes
158,5.0,14.5,Cucumber and Radish Salad,3.3,1.5,Main dishes
80,6.9,5.8,Haricots Verts with Herb Butter,1.8,3.1,Main dishes
180,12.2,9.8,Tri Tip Steak Frites with Red Wine Sauce,10.8,0.1,Main dishes
62,3.0,3.7,Chicken Saut with Wilted Endive and Brussels Sprouts,4.7,0.4,Main dishes
109,8.8,8.4,Carrot Avocado Salad,1.1,3.5,Main dishes
137,5.7,12.5,Iced Coconut Matcha Latte,2.5,3.9,Main dishes
81,8.7,4.5,Vegan Spinach Artichoke Dip,3.2,1.4,Main dishes
46,10.9,0.2,Steamed Artichokes,3.1,0.9,Main dishes
73,4.1,4.9,Baked Portobello Caps with Melted Goat Cheese,4.4,2.5,Main dishes
47,6.0,2.4,Cauliflower Salad,1.8,2.7,Main dishes
150,8.8,12.0,Asparagus Bundles,3.3,7.1,Main dishes
298,33.0,17.9,Red White and Blue Brownie Parfait,4.3,9.7,Main dishes
36,5.0,2.1,Roast Pumpkin Sweet Potato and Garlic Soup,0.8,1.4,Main dishes
17,3.8,0.1,Vietnamese Pickled Vegetables,0.4,2.3,Main dishes
423,60.5,18.4,No Bake Energy Bites,11.3,41.6,Main dishes
103,15.8,1.8,Figs with Prosciutto,3.6,13.6,Main dishes
150,3.6,8.3,Skinny Buffalo Chicken Dip,14.6,2.7,Main dishes
66,11.0,1.2,Steaming Mocha Cocoa,3.6,9.7,Main dishes
73,13.0,2.6,Indian Street Corn Salad,2.2,4.3,Main dishes
90,11.1,4.0,Balsamic Maple Roasted Brussel Sprouts,4.4,4.5,Main dishes
13,3.3,0.1,Peach Frozen Green Tea,0.3,2.5,Main dishes
36,7.6,0.6,Apple Melon and Greens Smoothie,1.2,5.9,Main dishes
141,25.6,1.1,an Salad,8.7,1.9,Main dishes
239,11.9,17.5,Puff Pastry Spinach Cups,9.4,1.2,Main dishes
60,6.1,3.2,Green Salad with Blue Cheese Feta and Blueberries,2.9,3.6,Main dishes
96,11.7,3.5,Strawberry Kiwi Peanut Butter Breakfast Smoothie,5.7,7.8,Main dishes
116,8.7,7.3,Quinoa Tabbouleh with Feta,4.3,1.1,Main dishes
187,29.9,5.9,Sweet Millet,4.8,5.8,Main dishes
75,7.7,4.9,Pan Fried Cabbage,1.2,4.5,Main dishes
194,8.8,13.2,Rosemary and Honey Cloud Bread,10.2,8.3,Main dishes
194,30.4,2.4,BBQ Chicken Tenders,11.9,14.9,Main dishes
42,10.8,0.1,Healthy Ingredient Fruit Salad,0.5,7.8,Main dishes
69,11.7,2.6,Wilted Spinach and Corn Salad,2.0,2.3,Main dishes
91,16.5,2.1,Garlic and Chive Mashed Potatoes,2.0,0.9,Main dishes
78,16.0,1.0,Sweet Salted Sesame Sticky Rice,1.2,4.7,Main dishes
106,14.9,1.7,Chocolate Black Bean Smoothie,9.0,4.1,Main dishes
45,8.0,0.7,Ham Jicama and Tomato Wraps,1.8,1.8,Main dishes
82,10.1,3.7,Peanut Butter Spinach and Kale Smoothie,3.4,6.4,Main dishes
60,9.9,0.9,Strawberry Vanilla Yogurt Smoothie,2.8,9.6,Main dishes
61,5.8,0.8,Very Berry Cottage Cheese,7.8,4.2,Main dishes
85,15.6,2.6,Fig Date and Cashew Smoothie,1.5,8.7,Main dishes
53,8.6,0.2,Yogurt with Beets Orange Dill and Honey,4.6,7.8,Main dishes
155,13.4,8.3,Open Face Veggie Hummus Lentil Toast,9.0,1.7,Main dishes
60,4.8,3.5,Sliced Turkey Pinwheels,3.1,2.7,Main dishes
333,14.1,25.4,Garlic Cheese Bread,12.5,2.0,Main dishes
104,18.8,1.3,Toast with Pear Cottage Cheese and Honey,5.4,9.9,Main dishes
410,18.8,35.9,Mexican Chocolate Pot De Cr me,5.5,7.6,Main dishes
61,9.8,0.8,Black Bean and Bacon Soup,3.5,0.6,Main dishes
80,4.0,4.5,Zucchini and Ham Pinwheels,6.1,2.3,Main dishes
53,11.8,0.7,Pumpkin Gingerbread Smoothie,1.0,5.0,Main dishes
269,55.7,4.9,Date Wraps,8.9,48.5,Main dishes
112,7.9,9.4,Simple Guacamole,1.5,1.7,Main dishes
145,6.4,9.4,lorie Gainer,9.5,1.9,Main dishes
101,12.0,2.8,Whey Chocolate Shake,6.9,0.0,Main dishes
158,7.6,12.4,Low Carb Parmesan Crusted Brussels Sprouts,6.4,1.9,Main dishes
54,5.6,3.5,Stir Fried Okra and Green Beans,1.9,2.1,Main dishes
59,4.0,4.4,Asparagus with Mushrooms and Hazelnuts,2.7,2.1,Main dishes
92,19.5,1.1,Simple Herb Tossed Sweet Potato Recipe,1.6,4.0,Main dishes
47,4.3,2.7,Marinated Vegetable Medley,2.7,2.1,Main dishes
59,10.2,1.1,Vegan Spanish Beans with Tomatoes,3.0,1.7,Main dishes
52,7.2,2.1,Green Bean Mushroom Stir fry,2.5,4.1,Main dishes
43,6.1,1.8,Buttermilk Cole Slaw,1.3,3.4,Main dishes
232,14.4,16.1,Kale Anchovy Salad,9.3,2.1,Main dishes
74,6.7,4.0,Green Beans With Bacon and Mushrooms,3.0,2.5,Main dishes
39,4.8,2.0,Cabbage Cucumber Salad,0.9,2.4,Main dishes
260,43.4,7.7,Cucumber Topped Rye Crisps,5.4,1.6,Main dishes
397,2.2,36.1,Salami & Cream Cheese,16.3,1.9,Main dishes
106,10.4,5.9,Brussel Sprouts Leeks and Bacon,4.0,2.7,Main dishes
88,11.1,2.6,Toast with Peaches Cottage Cheese and Cashews,5.7,4.2,Main dishes
274,35.2,12.6,Sriracha Popcorn,4.1,0.3,Main dishes
93,8.2,6.7,Oven Baked Rutabaga Wedges,1.1,4.2,Main dishes
24,3.6,0.8,Cucumber Boats with Spicy Hummus,0.9,1.4,Main dishes
82,3.6,7.5,Zucchini with Thyme,1.2,2.4,Main dishes
42,5.3,2.4,Vegan Cauliflower Casserole,1.5,1.8,Main dishes
89,8.5,0.1,Strawberry Daiquiri,0.4,4.8,Main dishes
346,4.5,31.1,Julia Child s Eggplant Persillade,13.1,1.6,Main dishes
88,5.9,6.9,Spiced Peppers and Eggplant,1.1,3.4,Main dishes
52,3.9,2.7,Instant Creamy Onion Soup,3.5,2.2,Main dishes
38,3.4,2.2,Stir Fried Bok Choy with Ginger and Garlic,2.0,0.1,Main dishes
174,16.5,8.8,Greek Yogurt and Jam Parfait,6.9,3.1,Main dishes
53,6.4,0.3,Yogurt with Papaya,6.5,5.0,Main dishes
243,31.0,10.2,Mini Avocado and Hummus Quesadilla,7.6,2.3,Main dishes
159,3.2,14.3,Arugula Salad,5.3,1.9,Main dishes
44,5.9,1.1,Men s Favorite Salad,3.5,3.5,Main dishes
119,15.3,3.8,Fast White Bean Stew,6.4,1.2,Main dishes
117,8.4,9.6,Roasted Zucchini and Bell Pepper,1.4,2.6,Main dishes
494,10.7,53.2,Peppermint Patties,2.9,3.5,Main dishes
87,1.7,4.5,Smoked Salmon Goat Cheese & Cucumber Bites,9.9,0.8,Main dishes
323,29.1,22.0,Steamed Golden Syrup Spongecake,5.0,16.3,Main dishes
333,24.9,19.5,Pepperoni Pizza Twists,13.9,0.2,Main dishes
180,13.8,7.6,Low Calorie Monte Cristo Sandwich,13.7,2.3,Main dishes
83,4.6,1.4,Ham and Cottage Cheese Lettuce Wrap,12.8,1.3,Main dishes
43,8.9,1.0,Strawberry Chia Watermelon Smoothie,0.9,4.1,Main dishes
15,3.6,0.1,Cucumber Cooler,0.4,2.7,Main dishes
30,7.2,0.2,Strawberry Spinach Smoothie,0.5,4.5,Main dishes
6,1.8,0.0,Watermelonade,0.1,1.5,Main dishes
30,7.1,0.2,Garden Variety Green Juice,0.9,4.9,Main dishes
34,8.3,0.2,Banana Mango Smoothie,0.7,6.1,Main dishes
70,7.7,4.4,Delicata Squash and Roasted Mushrooms,1.7,1.9,Main dishes
104,5.0,9.0,Spicy Red Pepper and Eggplant Confit,0.9,2.2,Main dishes
75,9.4,2.1,Mexican Bean Salad,5.0,1.9,Main dishes
81,13.3,3.1,Broccoli and Apple Salad,1.4,9.7,Main dishes
67,5.9,4.5,Radish Salad with Mint and Pistachios,1.8,2.5,Main dishes
169,10.0,13.8,Three Bean Salad,2.8,1.5,Main dishes
110,5.5,9.6,Leafy Green and Vegetable Salad With Lemon Tahini Dressing,1.7,1.6,Main dishes
354,36.4,22.3,Country Banana Bread,3.5,4.3,Main dishes
214,8.4,13.9,Sesame Coconut Chicken Fingers with Minty Yogurt Dip,14.4,1.7,Main dishes
120,19.6,3.1,Rice Cake with Strawberries Ricotta & Honey,4.8,12.4,Main dishes
72,4.2,3.0,Cheesy Cucumber and Tomato Skewers,7.3,1.4,Main dishes
79,11.9,3.6,Coconut Pineapple Orange Smoothie,1.3,8.4,Main dishes
134,16.8,2.3,Toast with Pureed Coconut Cottage Cheese,11.2,9.5,Main dishes
39,6.7,0.3,High Potassium Fruit Salad,3.3,5.5,Main dishes
114,5.5,7.5,Cottage Cheese and Avocado,7.5,1.8,Main dishes
15,3.0,0.1,Tomato Salad,0.6,1.9,Main dishes
132,11.0,9.4,Roasted Green Beans and Cashews,3.6,3.8,Main dishes
431,43.2,19.0,Cinnamon Vanilla Breakfast Protein Bites,26.8,22.6,Main dishes
91,16.7,2.0,Kentucky Home Fries,1.9,0.9,Main dishes
536,43.1,38.8,Shortbread,6.5,14.8,Main dishes
70,5.9,4.9,Lemony Spinach Salad,2.1,2.4,Main dishes
181,13.5,13.0,Arugula Salad with Grapefruit dressing,5.0,9.6,Main dishes
169,29.9,5.4,Old Fashioned Fruit Crumble,2.8,4.3,Main dishes
149,3.3,15.0,Mesclun Salad with Shallot Vinaigrette,1.1,1.2,Main dishes
118,17.7,4.8,Rosemary and Garlic Roasted Potatoes,2.0,0.7,Main dishes
153,2.2,12.7,ice Pork Lettuce Cups,7.8,0.8,Main dishes
195,23.3,7.5,Chickpea Salad with Lemon Parmesan and Fresh Herbs,10.0,4.1,Main dishes
51,6.8,2.3,Chunky Potato Soup with Dill,1.1,1.4,Main dishes
205,23.5,8.3,Vegetarian Bean Burritos,9.1,1.7,Main dishes
108,14.9,5.0,Roasted Deviled Potatoes,1.8,1.2,Main dishes
235,18.9,17.3,Quick Hip Spinach,5.2,12.5,Main dishes
96,5.8,2.6,Tuna Apple Salad,13.0,4.1,Main dishes
197,7.4,13.9,Turkey Swiss Melt,11.8,2.2,Main dishes
156,16.5,9.7,Brussels Sprouts,2.5,10.5,Main dishes
71,13.2,2.3,Vegan Hawiian Froyo,0.7,10.2,Main dishes
249,33.1,13.9,Avocado Brownies with Avocado Frosting,5.3,20.4,Main dishes
189,17.1,11.4,Spiced Baby Potatoes with Bacon and Dill,4.7,1.1,Main dishes
326,66.6,3.5,Rice Cooker Chipotle Cilantro Lime Rice,6.8,0.9,Main dishes
400,54.5,15.1,Lemon Scented Quinoa,11.9,0.1,Main dishes
206,27.6,9.7,Creamy Pasta Salad,2.8,2.2,Main dishes
105,16.0,3.1,One Pot Mexican Style Quinoa,3.8,1.0,Main dishes
100,18.0,2.5,Spiced Roasted Potato Wedges,2.2,0.9,Main dishes
29,3.1,1.7,Baked and Dressed Zucchini,1.2,2.4,Main dishes
426,46.1,27.6,Simple Vegan Date Bars,6.1,33.7,Main dishes
34,3.2,2.3,Cucumber Avocado Soup Soupe Glac avocat,0.8,1.3,Main dishes
129,6.3,7.0,Salmon and Avocado Ceviche,11.2,2.2,Main dishes
153,4.3,10.5,Zucchini Melon Salad,11.0,2.9,Main dishes
70,10.8,1.6,French onion soup,3.1,1.6,Main dishes
37,3.0,1.5,Spicy Cucumber Avocado Soup,3.4,1.5,Main dishes
150,9.9,11.7,Healthy Blueberry Pudding,3.1,3.2,Main dishes
290,28.8,15.4,Cheddar Scallion Drop Biscuits,9.3,2.6,Main dishes
50,6.7,2.3,Spiced roasted cauliflower,2.3,1.9,Main dishes
98,7.9,6.1,Grilled Eggplant Parmigiana Heros,3.8,2.7,Main dishes
136,21.1,5.0,Cornbread Pudding,3.3,1.8,Main dishes
180,6.9,13.8,Shredded Brussels Sprouts with Chorizo and Paprika,8.7,1.8,Main dishes
38,2.9,0.5,Cottage Cheese Salad,5.3,2.3,Main dishes
84,16.1,1.7,Sweet Potato and Kale Balls,2.1,3.6,Main dishes
77,8.9,3.6,Broccoli with Hummus & Sesame Seeds,4.4,1.3,Main dishes
111,11.4,7.0,Aloo Phujia,1.5,1.7,Main dishes
492,7.0,49.2,Walnut Parsley Pesto,10.5,1.1,Main dishes
38,4.5,2.1,Winter White Salad,1.4,1.7,Main dishes
78,4.0,6.6,Sauteed Mustard Greens with Garlic,2.3,1.1,Main dishes
53,7.7,2.4,Roasted Garlic Green Beans,1.9,3.1,Main dishes
97,15.7,3.1,Mashed Potatoes with Horseradish,2.1,0.8,Main dishes
58,7.3,3.1,Cold Green Bean Salad,0.8,4.7,Main dishes
47,6.2,2.4,Baked Yellow Squash,1.5,3.2,Main dishes
488,41.3,34.9,Garlic Herb Popcorn,7.1,0.6,Main dishes
463,26.8,36.5,Apple Cookies,13.0,11.4,Main dishes
348,12.1,32.9,Vanilla Cream,1.8,12.1,Main dishes
341,28.4,24.5,S’mores Cheesecakes,4.8,18.6,Main dishes
198,24.7,6.2,Protein Berry Crumble,13.1,10.2,Main dishes
410,63.8,16.0,Cranberry Sugar Cookies,4.3,38.8,Main dishes
161,24.3,7.5,Gluten Free Chocolate Banana Cookies,3.0,9.1,Main dishes
318,34.8,20.3,Dark Chocolate Lime Souffles,5.1,17.2,Main dishes
42,4.8,0.5,Orange Dream Protein Smoothie,4.1,2.6,Main dishes
88,13.2,3.7,Beets in Orange Sauce,1.1,10.7,Main dishes
120,16.3,6.1,Golden Succotash,1.6,1.1,Main dishes
87,9.1,5.4,Asian Pear and Frise Salad,0.9,4.9,Main dishes
105,18.0,2.8,Kiwi Stacks,3.7,12.7,Main dishes
187,4.9,15.7,Cheesy Mushroom Bites,7.7,1.9,Main dishes
85,4.5,6.3,Cheesy Cauliflower Puree,3.7,1.8,Main dishes
62,4.5,0.8,Cottage Cheese & Honeydew Melon,9.1,4.2,Main dishes
158,28.5,4.7,Tastiest Candied Sweet Potatoes,1.3,15.3,Main dishes
102,10.2,6.5,Garlic Sauteed Artichokes,3.2,0.9,Main dishes
90,6.5,6.2,Savory Mushroom Soup,2.5,2.6,Main dishes
176,6.6,15.4,Strawberry and Arugula Salad with Hazelnut Dressing,4.6,3.7,Main dishes
138,25.6,1.7,Easy Black Beans and Rice,4.8,1.2,Main dishes
52,8.5,1.0,Meditteranean Salad,2.8,1.4,Main dishes
65,6.5,4.3,Saut ed Collards,1.2,3.1,Main dishes
151,16.6,8.5,Onion Parmesan Roasted Red Potatoes,2.9,1.3,Main dishes
94,17.1,1.5,Rice with Black Beans,3.7,1.8,Main dishes
19,3.2,0.1,Cucumber Salad,0.6,1.5,Main dishes
76,10.0,3.6,Olive Oil Glazed Potatoes,1.2,0.4,Main dishes
55,9.2,0.8,Black Bean and Salsa Soup,3.1,1.0,Main dishes
121,15.3,4.6,Toast with Tomato and Hummus,5.9,1.9,Main dishes
136,11.7,9.0,Peach and Peanut Butter Snack,5.0,8.4,Main dishes
405,32.9,26.7,Candied Bacon,8.5,32.4,Main dishes
441,36.2,31.5,Sriracha Lime Popcorn,5.7,0.5,Main dishes
303,43.1,10.7,Cream Cheese Toast,10.2,18.6,Main dishes
93,10.0,5.0,Roasted Potatoes and Asparagus with Parmesan,3.0,1.3,Main dishes
496,62.4,28.8,Halloween Peanut Butter and Toffee Candy Bar,6.0,51.6,Main dishes
175,3.3,15.4,Caprese Salad,6.6,1.8,Main dishes
210,33.6,7.1,Banana Nut Bread,4.5,12.1,Main dishes
65,15.2,0.6,Very Berry Ice Cream,1.1,9.3,Main dishes
65,4.7,5.0,Cauliflower Rice,1.8,1.8,Main dishes
187,7.6,18.2,Avocado Coconut & Lime Popsicles,2.1,2.3,Main dishes
87,10.8,3.8,Curried Lentil Soup,3.7,0.7,Main dishes
330,20.8,28.5,Saut ed Cabbage,0.7,19.5,Main dishes
45,4.8,2.3,Garlic Spinach,3.0,0.4,Main dishes
217,38.3,4.4,Chocolate Banana Protein Muffins,10.9,19.6,Main dishes
128,4.1,8.5,Creamy Deviled Eggs,8.6,1.7,Main dishes
130,24.8,2.1,Basmati Rice,2.2,0.0,Main dishes
102,5.2,9.1,Frizzled Cabbage,1.2,2.9,Main dishes
103,7.5,7.5,Garlic green beans,1.9,2.0,Main dishes
86,20.1,0.1,Microwaved sweet potato,1.6,4.2,Main dishes
45,7.0,1.3,Veggies with Hummus,2.2,2.8,Main dishes
366,49.6,17.8,Vegan Chocolate Ginger Orange Cupcakes,2.7,34.1,Main dishes
101,11.1,4.2,Strawberry Cheesecake Chia Seed Pudding,5.1,6.9,Main dishes
108,18.3,2.6,Lemon Pine Nut and Quinoa Salad,3.7,1.2,Main dishes
27,3.1,1.0,Zucchini Spears with Parmesan,2.1,2.5,Main dishes
45,3.9,3.0,Pan Roasted Asparagus,2.1,1.8,Main dishes
252,42.7,3.5,Whole Wheat Toast,12.5,4.3,Main dishes
480,29.1,37.0,Peanut Butter Toast,10.6,5.6,Main dishes
375,3.2,34.8,Pepperoni Cream Cheese Grenades,13.0,2.1,Main dishes
131,14.1,6.6,Hummus,5.7,0.2,Main dishes
128,7.6,11.3,Lemon Avocado Salad,1.7,1.2,Main dishes
74,12.4,3.0,Grilled Peaches with Honey,0.9,11.4,Main dishes
126,16.1,6.3,Morning Roasted Potatoes,1.9,0.7,Main dishes
53,6.3,0.3,Yogurt & Applesauce,6.7,5.4,Main dishes
111,17.5,4.0,Roast Potatoes,2.2,0.6,Main dishes
80,10.5,4.3,Classic Glazed Carrots,0.9,6.7,Main dishes
135,8.1,8.5,Turkey and Avocado Wrap,8.1,2.4,Main dishes
48,3.7,3.6,Bev s Sauteed Yellow Squash,1.2,2.3,Main dishes
43,3.1,1.0,Creamy Chocolate Protein Smoothie,5.4,0.9,Main dishes
15,3.6,0.1,Cucumber Slices,0.7,1.7,Main dishes
48,5.2,0.4,Yogurt & Strawberries,6.4,3.9,Main dishes
59,8.4,0.4,Yogurt & Mango,6.3,7.6,Main dishes
